date,time,tec
17-Apr-2015,16:00:00,36.18721245
17-Apr-2015,18:00:00,27.50299867
17-Apr-2015,20:00:00,22.33657444
17-Apr-2015,22:00:00,18.63385311
18-Apr-2015,00:00:00,17.70095378
18-Apr-2015,02:00:00,30.81714689
18-Apr-2015,04:00:00,44.39325934
18-Apr-2015,06:00:00,69.57563668
18-Apr-2015,08:00:00,94.46492357
18-Apr-2015,10:00:00,87.41519178
18-Apr-2015,12:00:00,67.27286556
18-Apr-2015,14:00:00,52.24929867
18-Apr-2015,16:00:00,35.66841378
18-Apr-2015,18:00:00,26.90044622
18-Apr-2015,20:00:00,22.78281378
18-Apr-2015,22:00:00,19.55217378
19-Apr-2015,00:00:00,21.99475378
19-Apr-2015,02:00:00,34.56179934
19-Apr-2015,04:00:00,53.0055649
19-Apr-2015,06:00:00,77.57523734
19-Apr-2015,08:00:00,86.7822649
19-Apr-2015,10:00:00,83.31692423
19-Apr-2015,12:00:00,73.24900556
19-Apr-2015,14:00:00,63.02985311
19-Apr-2015,16:00:00,38.49858
19-Apr-2015,18:00:00,31.20657934
19-Apr-2015,20:00:00,28.34334066
19-Apr-2015,22:00:00,21.26216689
20-Apr-2015,00:00:00,23.41404
20-Apr-2015,02:00:00,35.20876622
20-Apr-2015,04:00:00,55.21640556
20-Apr-2015,06:00:00,78.55607112
20-Apr-2015,08:00:00,92.06989245
20-Apr-2015,10:00:00,82.74129934
20-Apr-2015,12:00:00,72.01044689
20-Apr-2015,14:00:00,55.30303378
20-Apr-2015,16:00:00,37.72170066
20-Apr-2015,18:00:00,32.41349311
20-Apr-2015,20:00:00,30.43879444
20-Apr-2015,22:00:00,22.52994
21-Apr-2015,00:00:00,26.58621378
21-Apr-2015,02:00:00,39.37708
21-Apr-2015,04:00:00,53.77553245
21-Apr-2015,06:00:00,68.73369178
21-Apr-2015,08:00:00,73.32726556
21-Apr-2015,10:00:00,69.69868622
21-Apr-2015,12:00:00,66.61427178
21-Apr-2015,14:00:00,53.67124556
21-Apr-2015,16:00:00,33.13464556
21-Apr-2015,18:00:00,28.66547245
21-Apr-2015,20:00:00,28.29070689
21-Apr-2015,22:00:00,21.08924
22-Apr-2015,00:00:00,23.97324755
22-Apr-2015,02:00:00,42.78806622
22-Apr-2015,04:00:00,56.69193801
22-Apr-2015,06:00:00,75.22519112
22-Apr-2015,08:00:00,89.2461249
22-Apr-2015,10:00:00,85.3023849
22-Apr-2015,12:00:00,77.24912556
22-Apr-2015,14:00:00,61.90008423
22-Apr-2015,16:00:00,45.38822689
22-Apr-2015,18:00:00,36.20878556
22-Apr-2015,20:00:00,31.27897934
22-Apr-2015,22:00:00,19.84466622
23-Apr-2015,00:00:00,24.35795311
23-Apr-2015,02:00:00,40.78256622
23-Apr-2015,04:00:00,52.22421801
23-Apr-2015,06:00:00,72.61240979
23-Apr-2015,08:00:00,92.07798423
23-Apr-2015,10:00:00,94.30510846
23-Apr-2015,12:00:00,81.07516423
23-Apr-2015,14:00:00,71.99453112
23-Apr-2015,16:00:00,50.2608649
23-Apr-2015,18:00:00,40.50094556
23-Apr-2015,20:00:00,33.19399444
23-Apr-2015,22:00:00,21.09836
24-Apr-2015,00:00:00,22.73784689
24-Apr-2015,02:00:00,34.87250622
24-Apr-2015,04:00:00,55.36105801
24-Apr-2015,06:00:00,82.02470357
24-Apr-2015,08:00:00,97.46409178
24-Apr-2015,10:00:00,93.86948357
24-Apr-2015,12:00:00,77.50739311
24-Apr-2015,14:00:00,59.89962423
24-Apr-2015,16:00:00,38.92803245
24-Apr-2015,18:00:00,31.27043934
24-Apr-2015,20:00:00,27.96742689
24-Apr-2015,22:00:00,20.01146
25-Apr-2015,00:00:00,20.96790689
25-Apr-2015,02:00:00,33.81561311
25-Apr-2015,04:00:00,49.37655112
25-Apr-2015,06:00:00,72.05449801
25-Apr-2015,08:00:00,85.08397178
25-Apr-2015,10:00:00,87.38783178
25-Apr-2015,12:00:00,76.94983934
